land_id,farmer_id,date,ndvi,cloud_cover
LAND000173,FRM000173,2025-02-28,0.734,32.1
LAND000173,FRM000173,2025-03-30,0.787,38.8
LAND000173,FRM000173,2025-04-29,0.742,22.9
LAND000173,FRM000173,2025-05-29,0.68,29.7
LAND000173,FRM000173,2025-06-28,0.586,16.6
LAND000173,FRM000173,2025-07-28,0.44,37.2
LAND000173,FRM000173,2025-08-27,0.512,13.7
LAND000173,FRM000173,2025-09-26,0.616,14.8
LAND000173,FRM000173,2025-10-26,0.686,0.7
LAND000174,FRM000174,2024-11-30,0.756,18.9
LAND000174,FRM000174,2024-12-30,0.767,6.0
LAND000174,FRM000174,2025-01-29,0.874,12.2
LAND000174,FRM000174,2025-02-28,0.844,21.7
LAND000174,FRM000174,2025-03-30,0.849,25.5
LAND000174,FRM000174,2025-04-29,0.797,9.4
LAND000174,FRM000174,2025-05-29,0.866,27.5
LAND000174,FRM000174,2025-06-28,0.779,31.1
LAND000174,FRM000174,2025-07-28,0.731,39.3
LAND000174,FRM000174,2025-08-27,0.601,35.9
LAND000174,FRM000174,2025-09-26,0.704,31.5
LAND000174,FRM000174,2025-10-26,0.779,24.8
LAND000175,FRM000175,2024-11-30,0.387,3.2
LAND000175,FRM000175,2024-12-30,0.523,33.5
LAND000175,FRM000175,2025-01-29,0.48,36.5
LAND000175,FRM000175,2025-02-28,0.539,18.8
LAND000175,FRM000175,2025-03-30,0.577,21.2
LAND000175,FRM000175,2025-04-29,0.513,14.1
LAND000175,FRM000175,2025-05-29,0.447,12.7
LAND000175,FRM000175,2025-06-28,0.484,28.9
LAND000175,FRM000175,2025-07-28,0.41,39.1
LAND000175,FRM000175,2025-08-27,0.401,31.5
LAND000175,FRM000175,2025-09-26,0.415,0.0
LAND000175,FRM000175,2025-10-26,0.448,14.5
LAND000176,FRM000176,2024-11-30,0.427,7.1
LAND000176,FRM000176,2024-12-30,0.52,12.1
LAND000176,FRM000176,2025-01-29,0.522,33.3
LAND000176,FRM000176,2025-02-28,0.402,37.3
LAND000176,FRM000176,2025-03-30,0.516,18.8
LAND000176,FRM000176,2025-04-29,0.471,15.6
LAND000176,FRM000176,2025-05-29,0.476,5.0
LAND000176,FRM000176,2025-06-28,0.275,23.2
LAND000176,FRM000176,2025-07-28,0.276,38.1
LAND000176,FRM000176,2025-08-27,0.395,24.3
LAND000176,FRM000176,2025-09-26,0.307,27.0
LAND000176,FRM000176,2025-10-26,0.274,12.9
LAND000177,FRM000177,2024-11-30,0.435,37.9
LAND000177,FRM000177,2024-12-30,0.448,19.4
LAND000177,FRM000177,2025-01-29,0.556,17.4
LAND000177,FRM000177,2025-02-28,0.518,10.0
LAND000177,FRM000177,2025-03-30,0.609,7.2
LAND000177,FRM000177,2025-04-29,0.569,36.6
LAND000177,FRM000177,2025-05-29,0.507,14.7
LAND000177,FRM000177,2025-06-28,0.438,2.2
LAND000177,FRM000177,2025-07-28,0.459,23.9
LAND000177,FRM000177,2025-08-27,0.467,19.6
LAND000177,FRM000177,2025-09-26,0.444,16.7
LAND000177,FRM000177,2025-10-26,0.469,22.4
LAND000178,FRM000178,2024-11-30,0.56,24.2
LAND000178,FRM000178,2024-12-30,0.586,30.0
LAND000178,FRM000178,2025-01-29,0.636,0.5
LAND000178,FRM000178,2025-02-28,0.679,1.4
LAND000178,FRM000178,2025-03-30,0.583,23.2
LAND000178,FRM000178,2025-04-29,0.651,8.1
LAND000178,FRM000178,2025-05-29,0.558,39.0
LAND000178,FRM000178,2025-06-28,0.421,24.7
LAND000178,FRM000178,2025-07-28,0.443,30.8
LAND000178,FRM000178,2025-08-27,0.415,34.7
LAND000178,FRM000178,2025-09-26,0.494,0.5
LAND000178,FRM000178,2025-10-26,0.523,12.0
LAND000179,FRM000179,2024-11-30,0.717,4.7
LAND000179,FRM000179,2024-12-30,0.9,14.7
LAND000179,FRM000179,2025-01-29,0.853,35.7
LAND000179,FRM000179,2025-02-28,0.864,35.4
LAND000179,FRM000179,2025-03-30,0.853,20.5
LAND000179,FRM000179,2025-04-29,0.9,5.5
LAND000179,FRM000179,2025-05-29,0.748,32.8
LAND000179,FRM000179,2025-06-28,0.734,36.6
LAND000179,FRM000179,2025-07-28,0.821,4.9
LAND000179,FRM000179,2025-08-27,0.744,24.3
LAND000179,FRM000179,2025-09-26,0.731,9.7
LAND000179,FRM000179,2025-10-26,0.89,35.1
LAND000180,FRM000180,2024-11-30,0.794,32.7
LAND000180,FRM000180,2024-12-30,0.826,39.6
LAND000180,FRM000180,2025-01-29,0.798,20.9
LAND000180,FRM000180,2025-02-28,0.826,25.3
LAND000180,FRM000180,2025-03-30,0.743,36.4
LAND000180,FRM000180,2025-04-29,0.802,0.8
LAND000180,FRM000180,2025-05-29,0.782,30.7
LAND000180,FRM000180,2025-06-28,0.613,16.6
LAND000180,FRM000180,2025-07-28,0.614,2.5
LAND000180,FRM000180,2025-08-27,0.582,4.3
LAND000180,FRM000180,2025-09-26,0.527,13.9
LAND000180,FRM000180,2025-10-26,0.675,19.5
LAND000181,FRM000181,2024-11-30,0.682,12.1
LAND000181,FRM000181,2024-12-30,0.787,10.8
LAND000181,FRM000181,2025-01-29,0.9,19.6
LAND000181,FRM000181,2025-02-28,0.9,16.3
LAND000181,FRM000181,2025-03-30,0.86,13.6
LAND000181,FRM000181,2025-04-29,0.758,21.7
LAND000181,FRM000181,2025-05-29,0.841,18.5
LAND000181,FRM000181,2025-06-28,0.813,22.2
LAND000181,FRM000181,2025-07-28,0.64,26.8
LAND000181,FRM000181,2025-08-27,0.734,29.9
LAND000181,FRM000181,2025-09-26,0.771,0.6
LAND000181,FRM000181,2025-10-26,0.827,34.4
LAND000182,FRM000182,2024-11-30,0.564,0.6
LAND000182,FRM000182,2024-12-30,0.582,25.8
LAND000182,FRM000182,2025-01-29,0.549,4.3
LAND000182,FRM000182,2025-02-28,0.604,17.6
LAND000182,FRM000182,2025-03-30,0.592,25.0
LAND000182,FRM000182,2025-04-29,0.493,33.1
LAND000182,FRM000182,2025-05-29,0.461,12.3
LAND000182,FRM000182,2025-06-28,0.432,11.5
LAND000182,FRM000182,2025-07-28,0.342,35.8
LAND000182,FRM000182,2025-08-27,0.339,35.5
LAND000182,FRM000182,2025-09-26,0.358,19.2
LAND000182,FRM000182,2025-10-26,0.383,7.1
LAND000183,FRM000183,2024-11-30,0.765,19.6
LAND000183,FRM000183,2024-12-30,0.682,21.6
LAND000183,FRM000183,2025-01-29,0.848,17.4
LAND000183,FRM000183,2025-02-28,0.827,5.2
LAND000183,FRM000183,2025-03-30,0.9,33.1
LAND000183,FRM000183,2025-04-29,0.827,16.5
LAND000183,FRM000183,2025-05-29,0.757,27.0
LAND000183,FRM000183,2025-06-28,0.73,16.2
LAND000183,FRM000183,2025-07-28,0.741,18.5
LAND000183,FRM000183,2025-08-27,0.664,0.8
LAND000183,FRM000183,2025-09-26,0.674,17.0
LAND000183,FRM000183,2025-10-26,0.636,34.4
LAND000184,FRM000184,2024-11-30,0.9,18.8
LAND000184,FRM000184,2024-12-30,0.866,17.6
LAND000184,FRM000184,2025-01-29,0.765,21.5
LAND000184,FRM000184,2025-02-28,0.811,10.0
LAND000184,FRM000184,2025-03-30,0.836,5.9
LAND000184,FRM000184,2025-04-29,0.843,3.9
LAND000184,FRM000184,2025-05-29,0.744,7.5
LAND000184,FRM000184,2025-06-28,0.674,0.9
LAND000184,FRM000184,2025-07-28,0.74,3.4
LAND000184,FRM000184,2025-08-27,0.628,18.4
LAND000184,FRM000184,2025-09-26,0.561,28.7
LAND000184,FRM000184,2025-10-26,0.685,23.9
LAND000185,FRM000185,2024-11-30,0.796,17.1
LAND000185,FRM000185,2024-12-30,0.792,38.5
LAND000185,FRM000185,2025-01-29,0.882,29.1
LAND000185,FRM000185,2025-02-28,0.9,19.1
LAND000185,FRM000185,2025-03-30,0.878,27.2
LAND000185,FRM000185,2025-04-29,0.772,35.9
LAND000185,FRM000185,2025-05-29,0.713,6.7
LAND000185,FRM000185,2025-06-28,0.747,28.2
LAND000185,FRM000185,2025-07-28,0.553,9.5
LAND000185,FRM000185,2025-08-27,0.532,35.0
LAND000185,FRM000185,2025-09-26,0.601,18.9
LAND000185,FRM000185,2025-10-26,0.658,26.9
LAND000186,FRM000186,2024-11-30,0.754,15.2
LAND000186,FRM000186,2024-12-30,0.9,15.3
LAND000186,FRM000186,2025-01-29,0.9,18.1
LAND000186,FRM000186,2025-02-28,0.9,38.7
LAND000186,FRM000186,2025-03-30,0.855,16.8
LAND000186,FRM000186,2025-04-29,0.786,0.7
LAND000186,FRM000186,2025-05-29,0.689,20.2
LAND000186,FRM000186,2025-06-28,0.656,13.5
LAND000186,FRM000186,2025-07-28,0.653,5.2
LAND000186,FRM000186,2025-08-27,0.714,30.0
LAND000186,FRM000186,2025-09-26,0.617,37.0
LAND000186,FRM000186,2025-10-26,0.677,31.7
LAND000187,FRM000187,2024-11-30,0.319,9.4
LAND000187,FRM000187,2024-12-30,0.394,35.8
LAND000187,FRM000187,2025-01-29,0.383,10.8
LAND000187,FRM000187,2025-02-28,0.401,12.2
LAND000187,FRM000187,2025-03-30,0.517,37.0
LAND000187,FRM000187,2025-04-29,0.402,3.5
LAND000187,FRM000187,2025-05-29,0.346,32.5
LAND000187,FRM000187,2025-06-28,0.286,24.5
LAND000187,FRM000187,2025-07-28,0.318,19.9
LAND000187,FRM000187,2025-08-27,0.322,1.6
LAND000187,FRM000187,2025-09-26,0.269,24.1
LAND000187,FRM000187,2025-10-26,0.347,32.0
LAND000188,FRM000188,2024-11-30,0.9,26.7
LAND000188,FRM000188,2024-12-30,0.874,39.7
LAND000188,FRM000188,2025-01-29,0.891,38.2
LAND000188,FRM000188,2025-02-28,0.9,26.7
LAND000188,FRM000188,2025-03-30,0.9,35.3
LAND000188,FRM000188,2025-04-29,0.888,23.1
LAND000188,FRM000188,2025-05-29,0.9,31.3
LAND000188,FRM000188,2025-06-28,0.799,21.8
LAND000188,FRM000188,2025-07-28,0.77,29.5
LAND000188,FRM000188,2025-08-27,0.753,32.2
LAND000188,FRM000188,2025-09-26,0.763,3.1
LAND000188,FRM000188,2025-10-26,0.777,28.5
LAND000189,FRM000189,2024-11-30,0.412,36.5
LAND000189,FRM000189,2024-12-30,0.503,7.7
LAND000189,FRM000189,2025-01-29,0.595,17.1
LAND000189,FRM000189,2025-02-28,0.562,22.2
LAND000189,FRM000189,2025-03-30,0.615,10.2
LAND000189,FRM000189,2025-04-29,0.485,16.9
LAND000189,FRM000189,2025-05-29,0.467,11.6
LAND000189,FRM000189,2025-06-28,0.293,24.5
LAND000189,FRM000189,2025-07-28,0.272,1.5
LAND000189,FRM000189,2025-08-27,0.258,5.9
LAND000189,FRM000189,2025-09-26,0.286,16.1
LAND000189,FRM000189,2025-10-26,0.397,29.6
LAND000190,FRM000190,2024-11-30,0.598,33.2
LAND000190,FRM000190,2024-12-30,0.667,39.0
LAND000190,FRM000190,2025-01-29,0.655,0.3
LAND000190,FRM000190,2025-02-28,0.701,19.7
LAND000190,FRM000190,2025-03-30,0.586,11.4
LAND000190,FRM000190,2025-04-29,0.621,30.6
LAND000190,FRM000190,2025-05-29,0.458,24.9
LAND000190,FRM000190,2025-06-28,0.483,26.1
LAND000190,FRM000190,2025-07-28,0.426,29.7
LAND000190,FRM000190,2025-08-27,0.457,24.0
LAND000190,FRM000190,2025-09-26,0.363,17.9
LAND000190,FRM000190,2025-10-26,0.416,13.8
LAND000191,FRM000191,2024-11-30,0.629,5.0
LAND000191,FRM000191,2024-12-30,0.6,38.8
LAND000191,FRM000191,2025-01-29,0.601,5.2
LAND000191,FRM000191,2025-02-28,0.694,23.7
LAND000191,FRM000191,2025-03-30,0.646,9.7
LAND000191,FRM000191,2025-04-29,0.644,31.8
LAND000191,FRM000191,2025-05-29,0.549,13.9
LAND000191,FRM000191,2025-06-28,0.636,0.8
LAND000191,FRM000191,2025-07-28,0.492,12.4
LAND000191,FRM000191,2025-08-27,0.507,22.8
LAND000191,FRM000191,2025-09-26,0.509,32.4
LAND000191,FRM000191,2025-10-26,0.467,18.8
LAND000192,FRM000192,2024-11-30,0.45,16.9
LAND000192,FRM000192,2024-12-30,0.474,25.0
LAND000192,FRM000192,2025-01-29,0.526,25.8
LAND000192,FRM000192,2025-02-28,0.703,15.8
LAND000192,FRM000192,2025-03-30,0.63,1.7
LAND000192,FRM000192,2025-04-29,0.651,7.1
LAND000192,FRM000192,2025-05-29,0.553,38.0
LAND000192,FRM000192,2025-06-28,0.555,2.9
LAND000192,FRM000192,2025-07-28,0.426,22.2
LAND000192,FRM000192,2025-08-27,0.435,15.3
LAND000192,FRM000192,2025-09-26,0.508,21.5
LAND000192,FRM000192,2025-10-26,0.48,11.0
LAND000193,FRM000193,2024-11-30,0.721,8.2
LAND000193,FRM000193,2024-12-30,0.688,11.7
LAND000193,FRM000193,2025-01-29,0.801,33.9
LAND000193,FRM000193,2025-02-28,0.721,15.1
LAND000193,FRM000193,2025-03-30,0.786,40.0
LAND000193,FRM000193,2025-04-29,0.709,26.8
LAND000193,FRM000193,2025-05-29,0.648,17.3
LAND000193,FRM000193,2025-06-28,0.714,5.8
LAND000193,FRM000193,2025-07-28,0.536,6.2
LAND000193,FRM000193,2025-08-27,0.665,10.6
LAND000193,FRM000193,2025-09-26,0.66,37.8
LAND000193,FRM000193,2025-10-26,0.6,1.9
LAND000194,FRM000194,2024-11-30,0.502,13.1
LAND000194,FRM000194,2024-12-30,0.513,11.6
LAND000194,FRM000194,2025-01-29,0.544,23.3
LAND000194,FRM000194,2025-02-28,0.581,6.7
LAND000194,FRM000194,2025-03-30,0.539,0.8
LAND000194,FRM000194,2025-04-29,0.456,0.7
LAND000194,FRM000194,2025-05-29,0.631,37.7
LAND000194,FRM000194,2025-06-28,0.506,7.2
LAND000194,FRM000194,2025-07-28,0.571,33.6
LAND000194,FRM000194,2025-08-27,0.416,27.3
LAND000194,FRM000194,2025-09-26,0.483,36.4
LAND000194,FRM000194,2025-10-26,0.468,13.1
LAND000195,FRM000195,2024-11-30,0.789,29.4
LAND000195,FRM000195,2024-12-30,0.815,29.9
LAND000195,FRM000195,2025-01-29,0.831,3.3
LAND000195,FRM000195,2025-02-28,0.799,24.3
LAND000195,FRM000195,2025-03-30,0.874,5.6
LAND000195,FRM000195,2025-04-29,0.9,1.0
LAND000195,FRM000195,2025-05-29,0.812,28.4
LAND000195,FRM000195,2025-06-28,0.81,12.2
LAND000195,FRM000195,2025-07-28,0.798,18.5
LAND000195,FRM000195,2025-08-27,0.709,24.1
LAND000195,FRM000195,2025-09-26,0.692,2.6
LAND000195,FRM000195,2025-10-26,0.798,21.3
LAND000196,FRM000196,2024-11-30,0.437,25.6
LAND000196,FRM000196,2024-12-30,0.478,2.7
LAND000196,FRM000196,2025-01-29,0.539,6.7
LAND000196,FRM000196,2025-02-28,0.488,27.9
LAND000196,FRM000196,2025-03-30,0.476,12.9
LAND000196,FRM000196,2025-04-29,0.532,22.3
LAND000196,FRM000196,2025-05-29,0.412,37.7
LAND000196,FRM000196,2025-06-28,0.41,24.0
LAND000196,FRM000196,2025-07-28,0.359,34.6
LAND000196,FRM000196,2025-08-27,0.337,17.8
LAND000196,FRM000196,2025-09-26,0.396,1.7
LAND000196,FRM000196,2025-10-26,0.422,23.0
LAND000197,FRM000197,2024-11-30,0.32,12.1
LAND000197,FRM000197,2024-12-30,0.434,31.8
LAND000197,FRM000197,2025-01-29,0.418,32.8
LAND000197,FRM000197,2025-02-28,0.447,33.0
LAND000197,FRM000197,2025-03-30,0.348,26.4
LAND000197,FRM000197,2025-04-29,0.304,24.9
LAND000197,FRM000197,2025-05-29,0.234,15.3
LAND000197,FRM000197,2025-06-28,0.253,21.7
LAND000197,FRM000197,2025-07-28,0.159,26.0
LAND000197,FRM000197,2025-08-27,0.191,2.9
LAND000197,FRM000197,2025-09-26,0.278,0.8
LAND000197,FRM000197,2025-10-26,0.194,22.8
LAND000198,FRM000198,2024-11-30,0.539,21.0
LAND000198,FRM000198,2024-12-30,0.571,21.8
LAND000198,FRM000198,2025-01-29,0.517,10.1
LAND000198,FRM000198,2025-02-28,0.552,13.7
LAND000198,FRM000198,2025-03-30,0.504,9.0
LAND000198,FRM000198,2025-04-29,0.516,10.9
LAND000198,FRM000198,2025-05-29,0.564,34.2
LAND000198,FRM000198,2025-06-28,0.368,11.5
LAND000198,FRM000198,2025-07-28,0.331,35.8
LAND000198,FRM000198,2025-08-27,0.27,0.4
LAND000198,FRM000198,2025-09-26,0.318,6.4
LAND000198,FRM000198,2025-10-26,0.456,12.8
LAND000199,FRM000199,2024-11-30,0.823,19.3
LAND000199,FRM000199,2024-12-30,0.839,22.5
LAND000199,FRM000199,2025-01-29,0.9,19.8
LAND000199,FRM000199,2025-02-28,0.9,0.7
LAND000199,FRM000199,2025-03-30,0.848,27.2
LAND000199,FRM000199,2025-04-29,0.839,2.3
LAND000199,FRM000199,2025-05-29,0.748,38.0
LAND000199,FRM000199,2025-06-28,0.787,13.4
LAND000199,FRM000199,2025-07-28,0.765,16.7
LAND000199,FRM000199,2025-08-27,0.715,38.5
LAND000199,FRM000199,2025-09-26,0.78,10.3
LAND000199,FRM000199,2025-10-26,0.798,37.2
LAND000200,FRM000200,2024-11-30,0.539,15.9
LAND000200,FRM000200,2024-12-30,0.553,8.5
LAND000200,FRM000200,2025-01-29,0.566,4.4
LAND000200,FRM000200,2025-02-28,0.6,22.9
LAND000200,FRM000200,2025-03-30,0.592,12.1
LAND000200,FRM000200,2025-04-29,0.551,28.6
LAND000200,FRM000200,2025-05-29,0.525,23.2
LAND000200,FRM000200,2025-06-28,0.45,24.7
LAND000200,FRM000200,2025-07-28,0.374,27.3
LAND000200,FRM000200,2025-08-27,0.411,33.9
LAND000200,FRM000200,2025-09-26,0.495,28.7
LAND000200,FRM000200,2025-10-26,0.528,30.6
